ebird_code,scientific_name,common_name,alpha
gbmgem1,Lampornis sybillae,Green-breasted Mountaingem,
gbmtan1,Cnemathraupis aureodorsalis,Golden-backed Mountain Tanager,
gbopar1,Paradisaea decora,Goldie's Bird-of-paradise,
gbopar2,Paradisaea apoda,Greater Bird-of-paradise,
gbsfin1,Sporophila maximiliani,Great-billed Seed Finch,
gbwwre1,Henicorhina leucophrys,Grey-breasted Wood Wren,
gcbwar1,Nesillas brevicaudata,Grande Comore Brush Warbler,
gchwar,Setophaga chrysoparia,Golden-cheeked Warbler,GCWA
gcoroc1,Rupicola rupicola,Guianan Cock-of-the-rock,
gcptan1,Phaenicophilus poliocephalus,Grey-crowned Palm-tanager,
gcrfin,Leucosticte tephrocotis,Grey-crowned Rosy Finch,GCRF
gcrwar,Basileuterus culicivorus,Golden-crowned Warbler,GOLW
gdcsun2,Cinnyris afer,Greater Double-collared Sunbird,
gencaf1,Geospiza propinqua,Genovesa Cactus Finch,
genpen1,Pygoscelis papua,Gentoo Penguin,GEPE
geomal1,Zoothera heinrichi,Geomalia,
geppar1,Micropsitta geelvinkiana,Geelvink Pygmy Parrot,
gepphe1,Polyplectron germaini,Germain's Peacock-Pheasant,
gerswi1,Aerodramus germani,,
gfhpar1,Loriculus tener,Bismarck Hanging Parrot,
gfqdov,Geotrygon caniceps,Grey-fronted Quail-Dove,
ghacus1,Lobotos lobatus,Western Wattled Cuckooshrike,
giaant1,Grallaria gigantea,Giant Antpitta,
giaant2,Batara cinerea,Giant Antshrike,
giabab1,Pterorhinus waddelli,Giant Babax,
giacon1,Conirostrum binghami,Giant Conebill,
giacoo1,Fulica gigantea,Giant Coot,
giacou1,Coua gigas,Giant Coua,
giacow,Molothrus oryzivorus,Giant Cowbird,
giahum1,Patagona gigas,Giant Hummingbird,
giaibi1,Pseudibis gigantea,Giant Ibis,
giakin1,Tyrannus cubensis,Giant Kingbird,
giakin3,Megaceryle maxima,Giant Kingfisher,
gialau1,Ianthocincla maxima,Giant Laughingthrush,
gianut1,Sitta magna,Giant Nuthatch,
giapit1,Hydrornis caeruleus,Giant Pitta,
giasni1,Gallinago undulata,Giant Snipe,
giawea1,Ploceus grandis,Giant Weaver,
giawre1,Campylorhynchus chiapensis,Giant Wren,
gietan1,Tangara cyanoventris,Gilt-edged Tanager,
gilbar1,Capito auratus,Gilded Barbet,
gilfli,Colaptes chrysoides,Gilded Flicker,GIFL
gilhum1,Hylocharis chrysura,Gilded Sapphire,
gillar1,Mirafra gilletti,,
gilwhi1,Pachycephala inornata,Gilbert's Whistler,
gilwoo,Melanerpes uropygialis,Gila Woodpecker,GIWO
giweye1,Megazosterops palauensis,Giant White-eye,
giwrai1,Aramides ypecaha,Giant Wood Rail,
glagul,Larus hyperboreus,Glaucous Gull,GLGU
glamac1,Anodorhynchus glaucus,Glaucous Macaw,
glatan1,Thraupis glaucocolpa,Glaucous Tanager,
glbbec1,Pachyramphus surinamus,Glossy-backed Becard,
glbcoc1,Calyptorhynchus lathami,Glossy Black Cockatoo,
glbeme1,Chlorostilbon lucidus,Glittering-bellied Emerald,
glbgro1,Cyanoloxia glaucocaerulea,Glaucous-blue Grosbeak,
glbthr1,Turdus serranus,Glossy-black Thrush,
glgtan1,Chlorochrysa phoenicotis,Glistening-green Tanager,
glmman2,Manucodia ater,Glossy-mantled Manucode,
gloant1,Sakesphorus luctuosus,Glossy Antshrike,
gloflo1,Diglossa lafresnayii,Glossy Flowerpiercer,
gloibi,Plegadis falcinellus,Glossy Ibis,GLIB
glopuf2,Eriocnemis vestita,Glowing Puffleg,
gloswi1,Collocalia esculenta,Glossy Swiftlet,
glteme1,Chionomesa fimbriata,Glittering-throated Emerald,
glthum1,Selasphorus ardens,Glow-throated Hummingbird,
glwgul,Larus glaucescens,Glaucous-winged Gull,GWGU
gmrtai1,Prioniturus platurus,Golden-mantled Racket-tail,
gnbbec2,,,
gnbcam2,,,
gnbcam3,Camaroptera harterti,Hartert's Camaroptera,
gnbger1,Gerygone chloronota,Green-backed Gerygone,
gnbhel1,Oxypogon guerinii,Green-bearded Helmetcrest,
gnbman,Anthracothorax prevostii,Green-breasted Mango,GREM
gnbtai1,Orthotomus chloronotus,Green-backed Tailorbird,
gnbtro1,Trogon viridis,Green-backed Trogon,
gnbwhe1,Zosterops xanthochroa,Green-backed White-eye,
gncpar,Pyrrhura molinae,Green-cheeked Parakeet,
gnfhum2,,,
gnhsun1,Cyanomitra verticalis,Green-headed Sunbird,
gnlthr,Pterorhinus pectoralis,Greater Necklaced Laughingthrush,
gnspig1,Treron oxyurus,Sumatran Green Pigeon,
gntbri1,Bleda eximius,Green-tailed Bristlebill,
gnteup1,Euphonia chalybea,Green-chinned Euphonia,
gntsun1,Chalcomitra rubescens,Green-throated Sunbird,
gnttan1,Stilpnia argyrofenges,Straw-backed Tanager,
gnttow,Pipilo chlorurus,Green-tailed Towhee,GTTO
gobbis1,Euplectes aureus,Golden-backed Bishop,
gobbun1,Emberiza flaviventris,Golden-breasted Bunting,
gobchl1,Chlorophonia callophrys,Golden-browed Chlorophonia,
gobcht1,Ochthoeca pulchella,,
gobeup1,Euphonia chrysopasta,White-lored Euphonia,
gobfly1,Myiodynastes hemichrysus,Golden-bellied Flycatcher,
gobfly2,Microeca hemixantha,Golden-bellied Flyrobin,
gobfru1,Pipreola aureopectus,Golden-breasted Fruiteater,
gobful1,Lioparus chrysotis,Golden-breasted Fulvetta,
gobger1,Gerygone sulphurea,Golden-bellied Gerygone,
gobgro1,Pheucticus chrysogaster,Golden Grosbeak,
gobmag1,Urocissa flavirostris,Yellow-billed Blue Magpie,
gobpuf1,Eriocnemis mosquera,Golden-breasted Puffleg,
gobrob1,Tarsiger chrysaeus,Golden Bush Robin,
gobsal1,Saltator aurantiirostris,Golden-billed Saltator,
gobsta1,Coeligena bonapartei,Golden-bellied Starfrontlet,
gobsta5,Lamprotornis regius,Golden-breasted Starling,
gobwar1,Basileuterus belli,Golden-browed Warbler,
gobwar2,Myiothlypis chrysogaster,Cuzco Warbler,
gobwar4,,,
gobwea1,Ploceus jacksoni,Golden-backed Weaver,
gobwhi1,Pachycephala aurea,Golden-backed Whistler,
gocbab1,Sterrhoptilus dennistouni,Golden-crowned Babbler,
goceme1,Cynanthus auriceps,Golden-crowned Emerald,
gocfly1,Myiodynastes chrysocephalus,Golden-crowned Flycatcher,
gochon2,Iridophanes pulcherrimus,Golden-collared Honeycreeper,
gockin,Regulus satrapa,Golden-crowned Kinglet,GCKI
gocman1,Manacus vitellinus,Golden-collared Manakin,
gocman2,Lepidothrix vilasboasi,Golden-crowned Manakin,
gocmyn1,Ampeliceps coronatus,Golden-crested Myna,
gocpar2,Aratinga auricapillus,Golden-capped Parakeet,
gocspa,Zonotrichia atricapilla,Golden-crowned Sparrow,GCSP
gocspa1,Platyrinchus coronatus,Golden-crowned Spadebill,
goctan1,Bangsia rothschildi,Golden-chested Tanager,
goctan2,Thraupis ornata,Golden-chevroned Tanager,
goctan3,Iridosornis jelskii,Golden-collared Tanager,
goctan4,Iridosornis rufivertex,Golden-crowned Tanager,
goctou1,Selenidera reinwardtii,Golden-collared Toucanet,
gocwoo1,Melanerpes chrysogenys,Golden-cheeked Woodpecker,
gocwoo2,Dryobates cassini,,
gocwoo3,Chloropicus xantholophus,Yellow-crested Woodpecker,
godbun1,Emberiza godlewskii,Godlewski's Bunting,
goeant1,Akletos goeldii,Goeldi's Antbird,
goetan1,Tangara chrysotis,Golden-eared Tanager,
gofbow1,Amblyornis flavifrons,Golden-fronted Bowerbird,
gofful2,Schoeniparus variegaticeps,Golden-fronted Fulvetta,
gofgre1,Pachysylvia aurantiifrons,Golden-fronted Greenlet,
goflea1,Chloropsis aurifrons,Golden-fronted Leafbird,
gofred1,Myioborus ornatus,Golden-fronted Whitestart,
goftyr1,Zimmerius chrysops,Golden-faced Tyrannulet,
goftyr4,,,
goftyr5,,,
gofwoo,Melanerpes aurifrons,Golden-fronted Woodpecker,GFWO
gofwoo2,,,
gogwoo1,Piculus chrysochloros,Golden-green Woodpecker,
gohcis1,Cisticola exilis,Golden-headed Cisticola,
gohman1,Ceratopipra erythrocephala,Golden-headed Manakin,
gohque1,Pharomachrus auriceps,Golden-headed Quetzal,
gohtan1,Stilpnia larvata,Golden-hooded Tanager,
goifin1,Rowettia goughensis,Gough Finch,
golbab1,Cyanoderma chrysaeum,Golden Babbler,
golbow1,Amblyornis newtoniana,,
golbul3,Alophoixus affinis,,
golbul4,Alophoixus mystacalis,,
golcou1,Centropus goliath,Goliath Coucal,
golcus1,Campochaera sloetii,Golden Cuckooshrike,
goldcr1,Regulus regulus,Goldcrest,
goldov1,Ptilinopus luteovirens,Golden Dove,
goleag,Aquila chrysaetos,Golden Eagle,GOEA
golgre1,Calyptocichla serinus,Golden Greenbul,
golher1,Ardea goliath,Goliath Heron,
gollor1,Glossoptila goldiei,,
golmon1,Carterornis chrysomela,Golden Monarch,
golmyn1,Mino anais,Golden Myna,
golnig1,Caprimulgus eximius,Golden Nightjar,
golpar2,Suthora verreauxi,Golden Parrotbill,
golpar3,Guaruba guarouba,Golden Parakeet,
golphe,Chrysolophus pictus,Golden Pheasant,
golpip1,Tmetothylacus tenellus,Golden Pipit,
golswa1,Tachycineta euchrysea,Golden Swallow,
goltan1,Tangara arthus,Golden Tanager,
golvir1,Vireo hypochryseus,Golden Vireo,
golwhi1,Pachycephala pectoralis,Australian Golden Whistler,
golwhi2,Pachycephala balim,Baliem Whistler,
gonbar1,Psilopogon pulcherrimus,Golden-naped Barbet,
gonfin1,Pyrrhoplectes epauletta,Golden-naped Finch,
gontan1,Chalcothraupis ruficervix,Golden-naped Tanager,
gonwea1,Ploceus aureonucha,Golden-naped Weaver,
gonwoo1,Melanerpes chrysauchen,Golden-naped Woodpecker,
goowoo1,Colaptes rubiginosus,Golden-olive Woodpecker,
goowoo3,,,
goppar1,Leptosittaca branickii,Golden-plumed Parakeet,
gopwea1,Ploceus bojeri,Golden Palm Weaver,
goreup1,Chlorophonia cyanocephala,Golden-rumped Euphonia,
gorflo1,Dicaeum annae,Golden-rumped Flowerpecker,
gorpuf1,Eriocnemis isabellae,Gorgeted Puffleg,
gorsun1,Heliangelus strophianus,Gorgeted Sunangel,
gortan1,Bangsia aureocincta,Gold-ringed Tanager,
gorwoo2,Chaetocercus heliodor,Gorgeted Woodstar,
gosapa1,Apalis goslingi,Gosling's Apalis,
gosbun1,Emberiza goslingi,Gosling's Bunting,
goseup1,Euphonia cayennensis,Golden-sided Euphonia,
gospar1,Psephotus chrysopterygius,,
gospic1,Picumnus exilis,Golden-spangled Piculet,
gospic3,,,
goswar1,Phylloscopus burkii,Green-crowned Warbler,
gotbar2,Psilopogon franklinii,Golden-throated Barbet,
gotbar3,Psilopogon auricularis,Necklaced Barbet,
gotgra1,Macroagelaius imthurni,Golden-tufted Mountain Grackle,
gotpar2,Touit surdus,Golden-tailed Parrotlet,
gotsap1,Chrysuronia oenone,Golden-tailed Sapphire,
gotwoo1,Campethera abingoni,Golden-tailed Woodpecker,
goufin3,Chloebia gouldiae,Gouldian Finch,
goufro1,Batrachostomus stellatus,Gould's Frogmouth,
goujew1,Heliodoxa aurescens,Gould's Jewelfront,
goupet1,Pterodroma leucoptera,Gould's Petrel,
gousho1,Brachypteryx stellata,,
gousun1,Aethopyga gouldiae,Mrs. Gould's Sunbird,
goutou1,Selenidera gouldii,Gould's Toucanet,
gowbar1,,,
gowcac1,Cacicus chrysopterus,Golden-winged Cacique,
goweye1,Cleptornis marchei,Golden White-eye,GOWE
gowgro2,Rhynchostruthus percivali,Arabian Golden-winged Grosbeak,
gowgro3,Rhynchostruthus socotranus,Socotra Golden-winged Grosbeak,
gowlau1,Trochalopteron ngoclinhense,Golden-winged Laughingthrush,
gowman1,Masius chrysopterus,Golden-winged Manakin,
gowpar2,Brotogeris chrysoptera,Golden-winged Parakeet,
gowqua1,Odontophorus strophium,Gorgeted Wood Quail,
gowspa1,Arremon schlegeli,Golden-winged Sparrow,
gowsun2,Drepanorhynchus reichenowi,Golden-winged Sunbird,
gowtof1,Poecilotriccus calopterus,Golden-winged Tody-Flycatcher,
gowwar,Vermivora chrysoptera,Golden-winged Warbler,GWWA
grablu1,Spermophaga poliogenys,Grant's Bluebill,
grabro1,Pseudocalyptomena graueri,Grauer's Broadbill,
grabul1,Melopyrrha violacea,Greater Antillean Bullfinch,GABU
grabuz1,Butastur rufipennis,Grasshopper Buzzard,
gracus1,Coracina graueri,,
graeao1,Bubo cinerascens,Greyish Eagle-Owl,
graela1,Elaenia fallax,Blue Mountain Elaenia,GAEL
graela2,Myiopagis caniceps,Grey-headed Elaenia,
gragoo,Anser anser,Greylag Goose,
gragra1,Quiscalus niger,Greater Antillean Grackle,GAGR
graher1,Ardea cinerea,Grey Heron,
grahon2,Microptilotis gracilis,,
grahon3,Microptilotis cinereifrons,,
grahon5,Microptilotis imitatrix,,
gralar2,Ammomanopsis grayi,Gray's Lark,
gramal1,Malimbus nitens,Blue-billed Malimbe,
gramin1,Geositta maritima,Greyish Miner,
gramou1,Rhytipterna simplex,Greyish Mourner,
gramun1,Lonchura grandis,Great-billed Mannikin,
granda1,Grandala coelicolor,Grandala,
granig1,Antrostomus cubanensis,Cuban Nightjar,
granig3,,,
graori1,Icterus dominicensis,Hispaniolan Oriole,HIOR
graori2,Icterus melanopsis,Cuban Oriole,CUOR
graori3,Icterus northropi,Bahama Oriole,BAHO
graori4,Icterus portoricensis,Puerto Rican Oriole,PROR
grapet,Procellaria cinerea,Grey Petrel,
grapic1,Picumnus granadensis,Greyish Piculet,
grapri1,Prinia gracilis,Graceful Prinia,
grasal3,Saltator coerulescens,Bluish-grey Saltator,
graspa,Ammodramus savannarum,Grasshopper Sparrow,GRSP
graspa1,Ammodramus humeralis,Grassland Sparrow,
grathr1,Toxostoma cinereum,Grey Thrasher,
gratre1,Cinclocerthia gutturalis,Grey Trembler,
grawar,Setophaga graciae,Grace's Warbler,GRWA
grawar1,Graueria vittata,Grauer's Warbler,
grbani,Crotophaga sulcirostris,Groove-billed Ani,GBAN
grbbec1,Pachyramphus viridis,Green-backed Becard,
grbbus1,Malaconotus gladiator,Green-breasted Bushshrike,
grbcam1,Camaroptera brachyura,Bleating Camaroptera,
grbcou1,Centropus menbeki,Ivory-billed Coucal,
grbcou2,Centropus chlororhynchos,Green-billed Coucal,
grbcra1,Laterallus exilis,Grey-breasted Crake,
grbeat1,Merops orientalis,Asian Green Bee-eater,
grbere1,Eremomela canescens,Green-backed Eremomela,
grbfir1,Sephanoides sephaniodes,Green-backed Firecrown,
grbhaw1,Buteogallus urubitinga,Great Black Hawk,
grbher1,Phaethornis malaris,Great-billed Hermit,
grbher2,Ardea sumatrana,Great-billed Heron,
grbher3,Ardea herodias,Great Blue Heron,GBHE
grbhon1,Glycichaera fallax,Green-backed Honeyeater,
grbhon2,Prodotiscus zambesiae,Green-backed Honeybird,
grbhum1,Saucerottia viridigaster,Green-bellied Hummingbird,
grbkin1,Actenoides monachus,Green-backed Kingfisher,
grbmal1,Phaenicophaeus tristis,Green-billed Malkoha,
grbpar1,Tanygnathus megalorynchos,Great-billed Parrot,
grbpit1,Pitta reichenowi,Green-breasted Pitta,
grbrob1,Pachycephalopsis hattamensis,Green-backed Robin,
grbspa1,Arremonops chloronotus,Green-backed Sparrow,
grbtit1,Parus monticolus,Green-backed Tit,
grbtou1,Aulacorhynchus sulcatus,Groove-billed Toucanet,
grbtur1,Corythaeola cristata,Great Blue Turaco,
grbtwi1,Mandingoa nitidula,Green Twinspot,
grbwhi1,Pachycephala albiventris,Green-backed Whistler,
grbwoo1,Melanerpes hypopolius,Grey-breasted Woodpecker,
grbwoo2,Campethera cailliautii,,
grbwoo3,Colaptes melanochloros,Green-barred Woodpecker,
grbwre1,Campylorhynchus megalopterus,Grey-barred Wren,
grcbec1,Pachyramphus major,Grey-collared Becard,
grcbri1,Heliodoxa jacula,Green-crowned Brilliant,
grccra1,Balearica regulorum,Grey Crowned Crane,
grcdov1,Leptotila cassinii,Grey-chested Dove,
grcdov2,Reinwardtoena reinwardti,Great Cuckoo-Dove,
grcfly,Myiarchus crinitus,Great Crested Flycatcher,GCFL
grcfly1,Myiozetetes granadensis,Grey-capped Flycatcher,
grcfly3,Humblotia flavirostris,Humblot's Flycatcher,
grcgre1,Podiceps cristatus,Great Crested Grebe,
grctan1,Stilpnia meyerdeschauenseei,Green-capped Tanager,
grcter1,Thalasseus bergii,Greater Crested Tern,GCTE
grcthr1,Turdus ravidus,Grand Cayman Thrush,
grcwoo1,Colaptes auricularis,Grey-crowned Woodpecker,
grdswi1,Cypseloides senex,Great Dusky Swift,
greadj1,Leptoptilos dubius,Greater Adjutant,
greaki2,Akialoa ellisiana,Oahu Akialoa,OAAK
greaki3,Akialoa lanaiensis,Maui-nui Akialoa,
greaki4,Akialoa stejnegeri,Kauai Akialoa,
greama,Viridonia sagittirostris,Greater Amakihi,
greani1,Crotophaga major,Greater Ani,
greant1,Taraba major,Great Antshrike,
greant2,Grallaria excelsa,Great Antpitta,
greara1,Pteroglossus viridis,Green Aracari,
grearg1,Argusianus argus,Great Argus,
greauk,Pinguinus impennis,Great Auk,
grebar1,Psilopogon virens,Great Barbet,
grebar2,Stactolaema olivacea,,
grebar3,Psilopogon faiostrictus,Green-eared Barbet,
grebit1,Botaurus stellaris,Eurasian Bittern,
grebow1,Chlamydera nuchalis,Great Bowerbird,
grebro1,Calyptomena viridis,Green Broadbill,
grebus1,Otis tarda,Great Bustard,
grecat1,Ailuroedus crassirostris,Green Catbird,
grecoc1,Cochoa viridis,Green Cochoa,
grecor,Phalacrocorax carbo,Great Cormorant,GRCO
grecor4,,,
grecou1,Centropus sinensis,Greater Coucal,
grecro1,Sylvietta virens,Green Crombec,
grecur1,Crax rubra,Great Curassow,
gredov1,Leptotila wellsi,Grenada Dove,
greegr,Ardea alba,Great Egret,GREG
greela,Myiopagis viridicata,Greenish Elaenia,GREL
greela1,Elaenia dayi,Great Elaenia,
greere1,Eremomela scotops,Green-capped Eremomela,
grefla1,Chrysocolaptes guttacristatus,Greater Flameback,
grefla2,Phoenicopterus ruber,American Flamingo,AMFL
grefla3,Phoenicopterus roseus,Greater Flamingo,
greflo1,Diglossa major,Greater Flowerpiercer,
grefly1,Myiarchus nugator,Grenada Flycatcher,
grefri,Fregata minor,Great Frigatebird,GRFR
gregre1,Podiceps major,Great Grebe,
greher1,Phaethornis guy,Green Hermit,
grehon1,Chlorophanes spiza,Green Honeycreeper,
grehon2,Indicator indicator,Greater Honeyguide,
grehor1,Buceros bicornis,Great Hornbill,
grehyl1,Hylia prasina,Green Hylia,
greibi1,Mesembrinibis cayennensis,Green Ibis,
greind1,Vidua codringtoni,Zambezi Indigobird,
greior1,Aegithina lafresnayei,Great Iora,
greior2,Aegithina viridissima,Green Iora,
grejac2,Jacamerops aureus,Great Jacamar,
grejer1,Neomixis viridis,Green Jery,
grejun1,Gallus varius,Green Junglefowl,
grejun2,Gallus sonneratii,Grey Junglefowl,
grekes1,Falco rupicoloides,Greater Kestrel,
grekis,Pitangus sulphuratus,Great Kiskadee,GKIS
grekno,Calidris tenuirostris,Great Knot,
grelic1,Coccyzus merlini,Great Lizard Cuckoo,
gremag1,Cissa chinensis,Common Green Magpie,
greman1,Anthracothorax viridis,Green Mango,GRMA
greman2,Cryptopipo holochlora,Green Manakin,
gremel1,Melampitta gigantea,,
grenig1,Lyncornis macrotis,Great Eared Nightjar,
greori1,Oriolus flavocinctus,Green Oriole,
greoro1,Psarocolius viridis,Green Oropendola,
grepar,Psittacus erithacus,Grey Parrot,
grepar1,Conostoma aemodium,,
grepea1,Pavo muticus,Green Peafowl,
grepew,Contopus pertinax,Greater Pewee,GRPE
grepot1,Nyctibius grandis,Great Potoo,
grepuf1,Haplophaedia aureliae,Greenish Puffleg,
grerhe1,Rhea americana,Greater Rhea,
greroa,Geococcyx californianus,Greater Roadrunner,GRRO
greros1,Carpodacus rubicilla,Great Rosefinch,
greros2,Platycercus caledonicus,Green Rosella,
gresap1,Pterophanes cyanopterus,Great Sapphirewing,
gresca,Aythya marila,Greater Scaup,GRSC
gresch2,Schiffornis virescens,Greenish Schiffornis,
grescy1,Drymotoxeres pucheranii,Greater Scythebill,
greshe,Ardenna gravis,Great Shearwater,GRSH
gresho1,Heinrichia calligyna,Great Shortwing,
gresht1,Agriornis lividus,Great Shrike-Tyrant,
gresku1,Stercorarius skua,Great Skua,GRSK
gresni1,Gallinago media,Great Snipe,
grespi2,Synallaxis hypochondriaca,Great Spinetail,
grests1,Cecropis cucullata,Greater Striped Swallow,
gresun1,Anthreptes rectirostris,Yellow-chinned Sunbird,
gretea1,Anas gracilis,Grey Teal,
gretho1,Discosura conversii,Green Thorntail,
gretho2,Phacellodomus ruber,Greater Thornbird,
grethr1,Turdus fuscater,Great Thrush,
gretin1,Tinamus major,Great Tinamou,
gretin2,Pogoniulus simplex,Green Tinkerbird,
gretit1,Parus major,Great Tit,
gretit2,Parus cinereus,Cinereous Tit,
gretit4,Parus minor,,
gretyr1,Phyllomyias virescens,Greenish Tyrannulet,
grewar2,Phylloscopus plumbeitarsus,Two-barred Warbler,
grewar3,Phylloscopus trochiloides,Greenish Warbler,
grewhi1,Curruca communis,Common Whitethroat,
grewoo1,Artamus maximus,Great Woodswallow,
grewoo2,Phoeniculus purpureus,Green Wood Hoopoe,
grexen1,Megaxenops parnaguae,Great Xenops,
greyel,Tringa melanoleuca,Greater Yellowlegs,GRYE
greyel1,Chrysophlegma flavinucha,Greater Yellownape,
grfdov1,Leptotila rufaxilla,Grey-fronted Dove,
grfhaw1,Accipiter soloensis,,
grfhum1,Leucolia viridifrons,,
grflan1,Doryfera ludovicae,Green-fronted Lancebill,
grfpar1,Erythrura viridifacies,Green-faced Parrotfinch,
grglea1,Chloropsis sonnerati,Greater Green Leafbird,
grgmac,Ara ambiguus,Great Green Macaw,
grgowl,Strix nebulosa,Great Grey Owl,GGOW
grgrob1,Amalocichla sclateriana,Greater Ground Robin,
grgtan1,Chlorornis riefferii,Grass-green Tanager,
grgwar1,Helopsaltes fasciolatus,Gray's Grasshopper Warbler,
grhcha1,Ortalis cinereiceps,Grey-headed Chachalaca,
grhgul,Chroicocephalus cirrocephalus,Grey-headed Gull,
grhkit1,Leptodon cayanensis,Grey-headed Kite,
grhlar1,Alaemon alaudipes,Greater Hoopoe-Lark,
grhori1,Oriolus chlorocephalus,Green-headed Oriole,
grhowl,Bubo virginianus,Great Horned Owl,GHOW
grhowl2,,,
grhpip1,Piprites griseiceps,Grey-headed Piprites,
grhtan1,Eucometis penicillata,Grey-headed Tanager,
grhtan2,Tangara seledon,Green-headed Tanager,
grifin1,Incaspiza pulchra,Great Inca Finch,
grilon1,Macronyx grimwoodi,Grimwood's Longclaw,
gripig1,Ducula aenea,Green Imperial Pigeon,
grkfin,Rhodacanthis palmeri,Greater Koa Finch,
grkwhe1,Zosterops grayi,Kai Besar White-eye,
grnava1,Amandava formosa,Green Avadavat,
grnfig1,Sphecotheres viridis,Green Figbird,
grnher,Butorides virescens,Green Heron,GRHE
grnimp2,Ducula nicobarica,Nicobar Imperial Pigeon,
grnjay1,,,
grnjay2,,,
grnkin,Chloroceryle americana,Green Kingfisher,GKIN
grnlon1,Urolais epichlorus,Green Longtail,
grnpar,Psittacara holochlorus,Green Parakeet,GREP
grnpar2,Psittacara brevipes,Socorro Parakeet,
grnpar3,,,
grnpyg1,Nettapus pulchellus,Green Pygmy Goose,
grnsan,Tringa ochropus,Green Sandpiper,
grntan1,Tangara fucosa,Green-naped Tanager,
grnvie1,Colibri thalassinus,Mexican Violetear,MEVI
grnwar1,Phylloscopus nitidus,Green Warbler,
grnwoo1,,,
grnwoo3,Picus sharpei,Iberian Green Woodpecker,
grocus1,Coracina maxima,Ground Cuckooshrike,
gropar1,Pezoporus wallicus,Ground Parrot,
gropar2,,,
grothr1,Psophocichla litsitsirupa,,
grotit1,Pseudopodoces humilis,Ground Tit,
growea1,Amblyospiza albifrons,Thick-billed Weaver,
growoo1,Geocolaptes olivaceus,Ground Woodpecker,
grpchi,Tympanuchus cupido,Greater Prairie Chicken,
grpeag1,Pithecophaga jefferyi,Philippine Eagle,
grpfin1,Embernagra platensis,Pampa Finch,
grpsni1,Rostratula benghalensis,Greater Painted-snipe,
grrpar1,Forpus passerinus,Green-rumped Parrotlet,
grrspa1,Passer motitensis,Great Sparrow,
grrswi1,Chaetura cinereiventris,Grey-rumped Swift,
grrtai1,Prioniturus luconensis,Green Racket-tail,
grrwar1,Acrocephalus arundinaceus,Great Reed Warbler,
grrwoo1,Xiphocolaptes major,Great Rufous Woodcreeper,
grsbab1,Pteruthius xanthochlorus,Green Shrike-babbler,
grsbop1,Lophorina superba,Vogelkop Lophorina,
grscuc1,Clamator glandarius,Great Spotted Cuckoo,
grseag1,Clanga clanga,Greater Spotted Eagle,
grsfly1,Ptiliogonys cinereus,Grey Silky-flycatcher,
grshon1,Myza sarasinorum,White-eared Myza,
grskiw1,Apteryx haastii,,
grsplo,Charadrius leschenaultii,,
grsvir1,Vireolanius pulchellus,Green Shrike-Vireo,
